#10000.000  0.800  30.000  10.000  0.700  0.000  25.000  2.000  0.700  1.000  25.000  2.000  0.700  0.900  25.000  2.000  3.000  1.000  1.000  1.000  10.000  0.000  1.000  201.000  0.000  9500.000  0.000  0.000  1.000  0.100  0.010  0.000  0.000  0.000  0.000  0.000  10.000  
t,x,xf,xr,xb,tjs,C,fundt,ben,buy
5505,37.65,32.88,26.36,22.91,11,305.09,100.02,914.34,0
5506,33.24,25.86,25.79,24.07,10,299.43,124.09,923.48,0
5507,36.03,29.01,25.57,24.04,9,300.94,148.13,932.72,0
5508,35.56,30.65,25.81,25.84,8,299.12,173.96,942.05,0
5509,33.06,25.71,25.95,24.67,7,295.32,198.63,951.47,0
5510,31.72,24.66,26.03,24.38,6,296.57,223.01,960.98,0
5511,39.54,28.86,29.52,27.26,5,299.11,250.27,970.59,0
5512,37.02,30.27,27.90,28.29,4,297.27,278.56,980.30,0
5513,34.00,29.45,27.49,29.74,3,293.71,14.59,990.10,1
5514,37.74,31.35,27.87,28.51,2,290.68,43.10,1000.00,0
5515,36.10,29.28,28.62,27.44,1,285.26,70.54,1010.00,0
5516,27.18,23.39,26.32,28.16,1,282.31,98.70,1010.00,0
5517,30.32,21.71,25.99,26.89,1,281.59,125.59,1010.00,0
5518,34.74,30.19,25.96,26.50,2,285.39,152.09,1000.00,0
5519,37.21,31.93,24.94,27.24,1,280.72,179.33,1010.00,0
5520,35.10,27.15,24.66,26.48,1,281.35,205.81,1010.00,0
5521,34.19,30.63,25.03,26.28,1,282.36,232.09,1010.00,0
5522,27.99,20.73,25.44,28.06,1,283.07,260.15,1010.00,0
5523,34.15,27.55,23.65,26.42,1,283.39,286.57,1010.00,0
5524,26.93,24.39,23.77,24.84,1,285.72,311.40,1010.00,0
5525,26.98,21.75,26.04,21.43,1,288.14,44.69,1010.00,1
5526,34.11,27.82,27.85,23.12,1,288.32,67.81,1010.00,0
5527,31.42,25.14,28.19,22.31,1,286.52,90.12,1010.00,0
5528,30.40,27.42,27.67,24.33,1,284.16,114.45,1010.00,0
5529,21.89,19.02,27.66,23.40,1,282.13,137.85,1010.00,0
5530,24.51,19.24,24.42,22.04,1,279.92,159.89,1010.00,0
5531,19.77,16.62,24.14,21.09,1,281.04,180.98,1010.00,0
5532,22.42,22.94,25.30,19.64,1,282.59,200.62,1010.00,0
5533,28.42,22.61,25.26,21.31,1,283.03,221.93,1010.00,0
5534,29.11,22.06,24.59,25.10,1,283.54,247.03,1010.00,0
5535,29.60,23.89,25.57,25.79,1,284.84,272.82,1010.00,0
5536,30.65,23.01,26.60,27.04,1,285.20,299.85,1010.00,0
5537,31.85,27.53,25.91,26.09,1,284.45,325.94,1010.00,0
5538,28.66,24.91,25.57,24.10,1,284.40,350.04,1010.00,0
5539,32.11,25.94,24.87,23.62,1,284.71,373.66,1010.00,0
5540,31.29,24.41,26.60,25.37,1,285.82,399.03,1010.00,0
5541,28.91,22.63,27.99,25.53,1,285.14,424.57,1010.00,0
5542,30.05,27.41,26.02,24.16,31,286.05,448.73,749.34,0
5543,31.17,24.48,27.32,26.04,30,284.50,474.77,756.84,0
5544,35.80,28.74,27.93,25.20,29,286.03,499.97,764.40,0
5545,36.42,24.38,26.37,26.82,28,283.01,526.79,772.05,0
5546,32.01,29.49,27.58,27.88,27,284.49,554.67,779.77,0
5547,24.86,23.20,24.38,22.46,26,280.50,577.13,787.57,0
5548,23.47,20.30,24.03,23.85,25,283.03,600.98,795.44,0
5549,23.52,23.15,24.58,24.71,24,289.00,336.69,803.40,1
5550,20.13,20.99,25.25,26.68,23,292.43,70.94,811.43,1
5551,20.55,17.73,24.47,24.98,22,298.59,95.91,819.54,0
5552,21.53,20.31,24.98,24.01,21,308.94,119.92,827.74,0
5553,30.19,24.72,24.06,24.83,20,317.50,144.75,836.02,0
5554,37.13,28.46,25.11,25.85,19,322.05,170.60,844.38,0
5555,33.49,30.69,23.90,27.49,18,322.95,198.09,852.82,0
5556,34.54,30.16,24.05,27.42,17,321.49,225.51,861.35,0
5557,34.54,26.66,24.49,26.20,16,320.47,251.71,869.96,0
5558,39.70,33.28,27.01,26.47,15,323.19,278.18,878.66,0
5559,39.19,31.64,26.57,26.73,14,318.90,304.91,887.45,0
5560,40.31,34.54,29.09,25.49,13,315.99,14.41,896.32,1
5561,38.88,30.93,26.72,25.23,12,309.59,39.65,905.29,0
5562,35.85,31.86,26.13,24.66,11,306.53,64.30,914.34,0
5563,32.79,24.71,26.68,24.95,10,302.13,89.26,923.48,0
5564,35.68,31.71,24.72,28.45,9,305.16,117.71,932.72,0
5565,34.26,27.49,23.43,27.39,8,300.80,145.09,942.05,0
5566,33.90,28.31,26.00,26.30,7,300.65,171.39,951.47,0
5567,41.98,31.66,25.78,26.34,6,299.57,197.74,960.98,0
5568,45.91,36.23,26.80,27.65,5,294.70,225.39,970.59,0
5569,42.33,34.10,24.54,28.24,4,284.31,253.62,980.30,0
5570,36.93,29.35,25.28,26.85,3,275.24,280.48,990.10,0
5571,33.44,29.52,26.23,27.78,2,270.48,308.26,1000.00,0
5572,30.89,21.47,26.82,27.04,1,265.06,335.30,1010.00,0
5573,30.30,24.88,24.50,27.55,7,268.81,362.85,951.47,0
5574,30.97,23.65,24.01,25.80,6,268.32,388.64,960.98,0
5575,30.39,26.86,22.86,24.44,5,269.14,413.08,970.59,0
5576,30.02,22.90,22.75,24.91,4,266.50,437.99,980.30,0
5577,33.47,25.96,23.38,22.51,3,267.96,460.50,990.10,0
5578,30.62,24.72,22.28,23.76,2,266.21,484.26,1000.00,0
5579,28.00,21.11,22.06,24.88,1,265.64,509.14,1010.00,0
5580,32.11,27.90,24.65,24.37,1,267.94,533.52,1010.00,0
5581,33.00,27.10,23.48,21.32,1,267.62,554.84,1010.00,0
5582,32.62,25.01,24.49,23.53,1,268.55,578.36,1010.00,0
5583,27.19,22.65,22.52,22.12,1,268.47,600.49,1010.00,0
5584,23.21,20.20,23.88,23.81,1,270.55,624.29,1010.00,0
5585,25.53,20.12,23.72,22.35,1,271.33,646.64,1010.00,0
5586,30.31,25.16,23.16,25.05,1,272.37,671.69,1010.00,0
5587,31.01,24.43,25.16,25.00,1,274.13,696.69,1010.00,0
5588,31.22,26.19,25.46,25.02,1,273.87,721.71,1010.00,0
5589,30.56,25.63,24.82,23.97,1,273.25,745.68,1010.00,0
5590,34.05,26.77,24.61,22.72,1,273.27,768.40,1010.00,0
5591,27.45,24.09,23.08,22.42,1,273.53,790.83,1010.00,0
5592,28.91,26.62,24.62,24.29,1,275.50,815.12,1010.00,0
5593,27.49,22.13,24.19,26.11,1,275.96,841.23,1010.00,0
5594,27.30,25.00,24.32,25.06,1,276.95,866.29,1010.00,0
5595,21.81,19.28,25.48,24.41,1,277.90,890.69,1010.00,0
5596,28.58,22.29,26.03,23.02,1,277.66,913.72,1010.00,0
5597,29.85,28.91,25.05,24.34,1,276.79,938.05,1010.00,0
5598,24.78,19.35,24.00,25.11,1,276.92,963.17,1010.00,0
5599,21.51,18.88,26.70,24.79,1,278.21,987.96,1010.00,0
5600,24.86,22.06,26.00,23.89,1,276.65,1011.84,1010.00,0
5601,24.27,23.58,26.78,23.02,1,275.72,1034.86,1010.00,0
5602,30.02,26.48,26.39,24.77,1,273.83,1059.63,1010.00,0
5603,27.31,21.91,25.64,26.02,1,272.18,1085.65,1010.00,0
5604,28.61,22.51,24.30,26.22,1,271.20,1111.88,1010.00,0
5605,26.65,23.58,24.87,27.02,1,271.59,1138.89,1010.00,0
5606,19.50,18.84,23.84,23.91,1,271.40,1162.81,1010.00,0
5607,15.11,12.77,22.88,23.86,1,272.32,1186.66,1010.00,0
5608,16.61,17.63,24.88,25.07,1,274.37,1211.74,1010.00,0
5609,23.09,16.97,24.50,24.11,8,280.64,1235.85,942.05,0
5610,30.78,24.82,24.08,25.31,7,290.03,971.12,951.47,1
5611,31.25,26.52,24.49,24.58,6,291.73,703.97,960.98,1
5612,33.76,23.28,24.54,25.10,5,291.73,437.34,970.59,1
5613,35.35,29.36,25.64,25.93,4,295.29,167.98,980.30,1
5614,39.68,30.84,24.15,26.65,3,292.52,194.63,990.10,0
5615,39.83,35.25,25.31,25.20,2,287.84,219.84,1000.00,0
5616,30.81,23.68,23.84,25.25,1,277.86,245.09,1010.00,0
5617,28.69,27.48,23.61,24.98,1,279.42,270.06,1010.00,0
5618,24.25,21.57,26.21,25.40,1,281.38,295.47,1010.00,0
5619,25.92,20.95,26.51,26.64,1,280.69,322.10,1010.00,0
5620,26.71,23.19,26.18,24.48,1,279.60,346.59,1010.00,0
5621,28.39,23.10,24.83,25.49,20,281.23,372.07,836.02,0
5622,24.85,22.22,24.77,24.97,19,283.94,397.04,844.38,0
5623,27.25,24.93,24.22,24.81,18,287.90,133.95,852.82,1
5624,28.86,23.31,26.04,25.66,17,289.26,159.61,861.35,0
5625,33.66,26.63,27.35,25.96,16,292.55,185.57,869.96,0
5626,32.29,26.72,26.84,24.36,15,292.52,209.93,878.66,0
5627,33.22,28.83,26.19,25.06,14,292.38,234.99,887.45,0
5628,37.92,28.99,25.68,26.91,13,289.90,261.90,896.32,0
5629,34.03,23.72,25.70,27.94,12,287.00,2.85,905.29,1
5630,30.54,24.14,25.12,26.07,11,289.61,28.92,914.34,0
5631,34.64,29.06,24.37,24.53,10,292.02,53.45,923.48,0
5632,32.91,27.27,26.77,26.28,9,289.26,79.73,932.72,0
5633,30.78,27.64,25.30,24.44,8,288.18,104.17,942.05,0
5634,33.83,23.08,23.53,24.63,7,286.60,128.80,951.47,0
5635,33.46,25.59,25.19,23.26,6,289.87,152.07,960.98,0
5636,38.08,30.66,26.09,25.63,5,290.71,177.70,970.59,0
5637,36.38,28.24,26.01,24.08,4,286.05,201.78,980.30,0
5638,37.30,29.22,24.19,23.77,3,283.60,225.55,990.10,0
5639,36.20,33.66,25.76,25.19,2,279.81,250.74,1000.00,0
5640,32.55,25.27,25.30,22.74,1,270.77,273.48,1010.00,0
5641,30.84,26.11,24.71,24.02,1,270.01,297.50,1010.00,0
5642,27.58,25.61,25.00,23.99,1,269.83,321.49,1010.00,0
5643,29.61,23.33,25.05,23.08,1,269.31,344.57,1010.00,0
5644,34.24,32.44,23.63,24.34,1,268.70,368.91,1010.00,0
5645,34.98,26.29,24.99,23.71,1,269.57,392.61,1010.00,0
5646,32.65,23.43,25.14,25.93,1,269.04,418.54,1010.00,0
5647,31.17,26.77,23.68,25.05,1,268.29,443.59,1010.00,0
5648,26.97,22.35,22.89,24.37,1,269.07,467.96,1010.00,0
5649,27.18,25.65,22.30,26.40,1,270.80,494.36,1010.00,0
5650,26.00,22.54,24.65,26.50,1,273.35,520.86,1010.00,0
5651,19.56,20.65,26.85,25.41,1,273.57,546.28,1010.00,0
5652,22.62,20.60,25.82,23.80,1,271.40,570.08,1010.00,0
5653,23.72,20.93,24.99,21.50,1,270.13,591.58,1010.00,0
5654,27.19,19.94,25.58,23.77,1,269.66,615.35,1010.00,0
5655,31.28,27.97,23.74,23.18,1,268.49,638.53,1010.00,0
5656,35.48,26.53,26.33,25.75,1,269.22,664.28,1010.00,0
5657,28.63,22.54,25.91,25.99,1,267.18,690.26,1010.00,0
5658,33.65,26.67,24.52,25.02,1,265.39,715.28,1010.00,0
5659,29.96,21.75,22.54,25.36,1,264.96,740.64,1010.00,0
5660,29.29,24.01,23.29,23.86,1,266.66,764.51,1010.00,0
5661,26.84,18.66,22.83,25.44,1,267.71,789.95,1010.00,0
5662,28.25,22.12,22.15,25.74,1,269.37,815.68,1010.00,0
5663,26.26,22.00,22.81,23.66,1,271.94,839.35,1010.00,0
5664,32.57,28.05,23.20,24.50,1,274.05,863.85,1010.00,0
5665,31.14,26.14,23.64,23.86,1,275.93,887.71,1010.00,0
5666,30.45,27.49,25.60,22.97,1,277.52,910.68,1010.00,0
5667,30.16,27.49,25.97,22.99,1,277.11,933.67,1010.00,0
5668,27.26,21.47,24.75,24.33,1,276.25,958.00,1010.00,0
5669,23.85,22.15,25.48,25.43,1,276.65,983.43,1010.00,0
5670,22.46,22.94,25.67,23.58,1,276.28,1007.01,1010.00,0
5671,29.80,22.41,25.11,25.67,1,275.67,1032.68,1010.00,0
5672,25.94,24.29,23.89,25.22,1,275.62,1057.90,1010.00,0
5673,21.10,18.44,25.30,27.17,1,276.89,1085.07,1010.00,0
5674,16.93,17.32,25.59,26.20,1,276.76,1111.28,1010.00,0
5675,19.33,17.80,26.50,25.98,1,276.28,1137.26,1010.00,0
5676,20.11,18.02,27.58,25.04,1,274.76,1162.30,1010.00,0
5677,26.42,17.39,25.89,22.57,1,271.89,1184.87,1010.00,0
5678,19.21,15.22,25.13,22.28,1,270.61,1207.14,1010.00,0
5679,24.78,22.02,23.95,24.53,1,270.02,1231.68,1010.00,0
5680,27.40,20.23,24.83,25.57,1,270.68,1257.24,1010.00,0
5681,25.07,24.78,24.88,25.72,1,270.43,1282.96,1010.00,0
5682,19.89,19.51,25.26,26.03,1,270.11,1308.99,1010.00,0
5683,19.78,15.74,25.06,23.85,1,269.33,1332.84,1010.00,0
5684,14.44,15.17,25.85,24.72,1,268.69,1357.57,1010.00,0
5685,16.07,14.04,25.14,24.93,1,267.13,1382.50,1010.00,0
5686,11.58,13.06,24.59,24.74,1,266.18,1407.24,1010.00,0
5687,13.41,7.44,24.22,24.28,1,265.76,1431.52,1010.00,0
5688,9.82,13.59,22.11,22.83,1,265.69,1454.35,1010.00,0
5689,14.16,15.04,22.00,23.57,1,267.94,1477.92,1010.00,0
5690,17.79,15.04,23.14,24.15,1,270.54,1502.07,1010.00,0
5691,19.61,17.39,24.57,21.13,1,272.13,1523.20,1010.00,0
5692,20.97,15.52,24.68,20.21,1,272.32,1543.41,1010.00,0
5693,23.78,19.60,24.63,20.31,20,272.59,1563.72,836.02,0
5694,28.10,27.20,25.18,21.60,19,278.29,1585.32,844.38,0
5695,27.97,19.47,24.14,21.03,18,276.20,1606.35,852.82,0
5696,26.75,19.79,24.51,21.54,17,282.40,1627.89,861.35,0
5697,30.29,25.33,24.84,21.87,16,288.87,1360.89,869.96,1
5698,29.71,22.54,25.51,21.24,15,289.90,1092.23,878.66,1
5699,36.57,30.40,23.68,23.05,14,294.09,821.19,887.45,1
5700,28.99,22.47,24.55,23.11,13,290.05,554.26,896.32,1
5701,31.29,27.38,25.13,22.97,12,294.34,282.89,905.29,1
5702,34.54,28.08,23.57,22.79,11,293.65,12.03,914.34,1
5703,32.83,25.38,22.95,23.48,10,292.12,35.51,923.48,0
5704,37.57,32.36,25.13,26.91,9,293.42,62.42,932.72,0
5705,38.01,30.79,25.66,28.00,8,287.16,90.42,942.05,0
5706,30.10,22.95,26.10,27.38,7,282.01,117.79,951.47,0
5707,30.12,28.90,25.81,26.11,6,284.97,143.90,960.98,0
5708,33.13,29.10,24.61,28.33,5,281.68,172.23,970.59,0
5709,31.61,23.69,24.83,28.60,4,277.83,200.82,980.30,0
5710,32.11,26.60,24.72,27.30,3,279.56,228.12,990.10,0
5711,28.25,25.89,23.69,26.20,2,278.25,254.32,1000.00,0
5712,26.87,22.28,22.08,23.77,1,277.60,278.09,1010.00,0
5713,27.34,23.27,24.51,23.38,1,281.07,301.46,1010.00,0
5714,30.62,25.81,25.01,23.27,3,284.90,324.73,990.10,0
5715,38.21,27.83,25.76,24.72,2,285.00,349.45,1000.00,0
5716,35.33,28.20,26.56,25.38,1,282.88,374.84,1010.00,0
5717,36.32,25.09,29.03,25.72,1,281.96,400.55,1010.00,0
5718,32.99,27.89,27.86,25.86,2,278.26,426.41,1000.00,0
5719,32.06,25.76,26.15,26.22,1,275.40,452.63,1010.00,0
5720,33.57,26.36,27.28,25.48,4,277.69,478.11,980.30,0
5721,34.77,26.46,26.30,26.21,3,276.46,504.32,990.10,0
5722,34.13,29.99,24.81,27.23,2,275.00,531.55,1000.00,0
5723,35.06,28.25,25.32,27.03,1,269.50,558.58,1010.00,0
5724,34.51,29.92,25.15,27.11,1,268.60,585.69,1010.00,0
5725,34.81,24.72,25.27,28.42,1,267.80,614.11,1010.00,0
5726,31.71,27.41,24.19,27.08,1,266.79,641.19,1010.00,0
5727,27.27,23.85,25.67,25.38,1,266.86,666.57,1010.00,0
5728,23.24,21.84,26.12,24.63,1,265.31,691.20,1010.00,0
5729,27.91,25.76,25.48,24.37,1,263.12,715.57,1010.00,0
5730,25.58,20.81,23.80,22.73,1,261.40,738.30,1010.00,0
5731,26.12,19.92,22.07,22.91,1,261.36,761.21,1010.00,0
5732,19.56,18.42,22.78,22.55,1,263.22,783.76,1010.00,0
5733,18.22,21.39,23.55,22.86,1,264.49,806.62,1010.00,0
5734,20.71,18.33,24.77,21.05,1,265.03,827.67,1010.00,0
5735,21.33,23.39,22.89,22.33,1,264.28,850.00,1010.00,0
5736,22.90,21.02,22.70,20.74,1,265.54,870.75,1010.00,0
5737,21.25,20.99,24.01,20.49,1,267.12,891.24,1010.00,0
5738,19.73,19.22,23.66,23.63,1,267.41,914.87,1010.00,0
5739,26.14,21.12,24.30,24.52,5,271.53,939.39,970.59,0
5740,32.46,24.71,23.29,25.05,4,275.45,964.44,980.30,0
5741,31.36,25.36,23.37,25.41,3,275.81,989.85,990.10,0
5742,33.24,28.62,23.77,25.94,2,275.49,1015.79,1000.00,0
5743,31.36,26.19,24.03,26.88,1,271.56,1042.67,1010.00,0
5744,32.61,26.52,24.66,24.42,1,272.27,1067.09,1010.00,0
5745,26.59,22.68,24.24,26.34,1,272.38,1093.43,1010.00,0
5746,29.05,26.11,26.03,26.35,1,272.96,1119.78,1010.00,0
5747,29.47,23.11,25.96,26.47,1,271.62,1146.25,1010.00,0
5748,29.53,24.01,25.48,25.60,1,270.22,1171.85,1010.00,0
5749,28.28,27.58,23.91,25.39,1,269.21,1197.24,1010.00,0
5750,29.00,25.37,24.73,25.90,1,269.83,1223.14,1010.00,0
5751,20.75,16.48,24.82,24.50,1,269.61,1247.64,1010.00,0
5752,16.92,15.50,25.29,23.95,1,269.27,1271.59,1010.00,0
5753,18.82,14.19,23.81,22.72,23,271.75,1294.31,811.43,0
5754,22.72,22.49,23.44,22.55,22,283.32,1316.86,819.54,0
5755,27.65,26.53,22.65,23.96,21,286.91,1053.91,827.74,1
5756,27.03,22.64,22.22,23.53,20,286.42,791.02,836.02,1
5757,31.58,29.23,23.47,24.77,19,290.15,525.64,844.38,1
5758,28.96,21.51,23.04,23.71,18,287.02,262.34,852.82,1
5759,30.11,24.06,23.78,25.75,17,292.06,288.09,861.35,0
5760,30.28,27.60,23.80,24.78,16,294.79,18.07,869.96,1
5761,24.86,18.24,25.33,25.50,15,293.91,43.57,878.66,0
5762,28.96,22.87,25.12,25.24,14,303.24,68.82,887.45,0
5763,33.69,29.00,26.68,25.64,13,308.41,94.46,896.32,0
5764,29.97,27.22,27.42,25.04,12,307.34,119.50,905.29,0
5765,35.48,27.08,27.18,24.36,11,308.14,143.86,914.34,0
5766,41.52,30.50,26.28,26.31,10,309.16,170.17,923.48,0
5767,32.26,30.16,25.02,27.19,9,306.53,197.35,932.72,0
5768,34.18,28.55,25.70,27.06,8,304.00,224.41,942.05,0
5769,39.48,32.41,23.75,26.94,7,303.00,251.35,951.47,0
5770,32.29,28.02,24.65,25.01,6,297.64,276.36,960.98,0
5771,33.27,31.36,25.12,24.32,5,296.58,4.10,970.59,1
5772,35.05,28.62,26.43,25.18,4,291.74,29.27,980.30,0
5773,39.38,32.13,26.25,26.96,3,289.44,56.23,990.10,0
5774,37.17,30.44,26.48,27.70,2,283.03,83.93,1000.00,0
5775,38.58,31.77,25.63,27.93,1,277.85,111.86,1010.00,0
5776,30.71,23.46,25.35,27.10,1,277.44,138.95,1010.00,0
5777,28.82,22.46,25.42,26.72,1,277.29,165.68,1010.00,0
5778,23.70,21.14,26.48,24.46,1,277.06,190.14,1010.00,0
5779,30.94,25.86,25.41,24.09,1,275.64,214.22,1010.00,0
5780,30.52,26.29,24.85,24.64,1,275.25,238.86,1010.00,0
5781,33.07,26.46,23.80,22.42,1,275.44,261.28,1010.00,0
5782,32.94,31.81,24.84,23.59,1,276.81,284.87,1010.00,0
5783,32.26,27.91,25.79,24.52,1,277.16,309.39,1010.00,0
5784,28.91,21.66,24.50,25.82,1,276.51,335.21,1010.00,0
5785,29.45,22.98,23.77,25.97,1,277.21,361.18,1010.00,0
5786,29.91,28.61,24.94,26.82,1,278.79,387.99,1010.00,0
5787,32.20,26.83,25.78,29.15,1,279.23,417.14,1010.00,0
5788,27.55,24.18,26.86,27.80,1,278.80,444.94,1010.00,0
5789,30.43,26.12,27.17,26.13,1,277.14,471.08,1010.00,0
5790,27.61,22.37,26.52,25.06,1,274.97,496.14,1010.00,0
5791,30.02,24.65,25.90,24.44,1,273.30,520.58,1010.00,0
5792,22.43,16.32,25.47,23.67,1,272.14,544.25,1010.00,0
5793,20.84,19.48,23.78,24.01,1,271.34,568.26,1010.00,0
5794,19.71,16.43,23.99,22.72,1,272.32,590.98,1010.00,0
5795,27.88,22.27,24.87,21.06,1,273.16,612.04,1010.00,0
5796,24.67,23.24,26.26,22.98,1,273.12,635.02,1010.00,0
5797,22.81,21.26,26.29,24.16,1,271.55,659.18,1010.00,0
5798,25.76,22.05,27.30,26.59,1,269.78,685.77,1010.00,0
5799,21.12,18.52,25.44,25.57,8,269.29,711.34,942.05,0
5800,25.90,20.33,23.64,25.68,7,275.85,737.02,951.47,0
5801,24.71,22.13,22.88,25.93,6,281.07,762.95,960.98,0
5802,31.26,26.38,21.47,25.71,5,284.84,788.66,970.59,0
5803,32.72,28.10,22.94,23.50,4,284.31,812.16,980.30,0
5804,34.78,26.27,25.24,25.96,3,281.83,838.12,990.10,0
5805,33.44,31.58,22.25,23.49,2,281.11,861.61,1000.00,0
5806,26.47,19.15,24.46,24.36,1,274.49,885.97,1010.00,0
5807,30.41,25.34,25.62,23.57,5,278.66,909.54,970.59,0
5808,31.00,24.09,24.74,23.14,4,278.65,932.68,980.30,0
5809,35.48,23.78,23.54,22.17,3,280.01,954.85,990.10,0
5810,33.67,29.60,23.87,26.38,2,281.86,981.23,1000.00,0
5811,33.64,27.05,23.93,26.13,1,277.48,1007.36,1010.00,0
5812,32.73,25.95,24.66,25.36,1,278.90,1032.72,1010.00,0
5813,30.83,23.94,24.24,23.09,1,279.66,1055.81,1010.00,0
5814,31.35,24.10,25.10,24.08,1,280.96,1079.90,1010.00,0
5815,36.32,28.44,25.15,24.47,1,281.45,1104.37,1010.00,0
5816,34.15,29.00,28.81,23.74,1,281.93,1128.11,1010.00,0
5817,30.28,21.94,27.58,25.99,1,278.44,1154.10,1010.00,0
5818,34.30,29.61,25.44,25.66,1,275.94,1179.75,1010.00,0
5819,34.05,27.57,25.87,25.89,1,275.55,1205.65,1010.00,0
5820,31.62,22.53,25.71,26.42,1,274.64,1232.06,1010.00,0
5821,30.52,28.62,24.04,27.03,1,273.83,1259.09,1010.00,0
5822,34.80,32.19,22.60,26.45,1,274.77,1285.55,1010.00,0
5823,32.65,25.27,25.08,26.79,1,277.39,1312.33,1010.00,0
5824,25.01,23.76,23.86,26.79,1,277.53,1339.13,1010.00,0
5825,20.53,19.21,25.67,25.28,1,279.04,1364.40,1010.00,0
5826,22.45,21.10,24.89,25.21,1,278.71,1389.62,1010.00,0
5827,23.38,18.54,25.63,25.20,1,279.20,1414.82,1010.00,0
5828,23.64,24.15,26.18,26.09,1,278.93,1440.91,1010.00,0
5829,27.64,22.58,24.59,24.58,1,278.02,1465.49,1010.00,0
5830,30.84,23.27,24.56,24.62,1,278.77,1490.11,1010.00,0
5831,29.70,24.43,26.26,24.29,1,279.64,1514.39,1010.00,0
5832,29.33,28.44,26.86,23.19,1,278.71,1537.58,1010.00,0
5833,24.10,23.32,26.82,22.61,1,277.04,1560.19,1010.00,0
5834,26.71,19.48,26.02,20.80,1,275.25,1580.99,1010.00,0
5835,22.16,17.41,24.59,22.89,1,274.15,1603.88,1010.00,0
5836,25.48,22.04,22.82,24.19,1,274.52,1628.07,1010.00,0
5837,23.74,21.95,25.01,21.67,1,276.87,1649.74,1010.00,0
5838,17.49,16.61,25.36,23.08,1,277.05,1672.82,1010.00,0
5839,16.25,16.15,25.93,23.10,1,276.86,1695.92,1010.00,0
5840,17.66,16.38,25.13,23.57,1,276.03,1719.49,1010.00,0
5841,26.34,24.59,26.40,24.00,1,275.99,1743.49,1010.00,0
5842,30.60,28.74,25.47,25.27,1,274.55,1768.76,1010.00,0
5843,27.45,21.79,24.92,24.17,1,273.99,1792.92,1010.00,0
5844,32.50,27.99,25.83,24.38,1,273.97,1817.30,1010.00,0
5845,28.13,22.88,23.49,24.52,1,272.95,1841.82,1010.00,0
5846,25.66,24.90,23.24,25.29,1,274.41,1867.11,1010.00,0
5847,22.33,18.53,25.17,24.61,1,276.28,1891.72,1010.00,0
5848,27.79,25.60,26.09,26.10,1,276.22,1917.82,1010.00,0
5849,29.55,26.74,24.51,25.86,1,275.14,1943.68,1010.00,0
5850,29.94,24.57,23.89,25.07,1,275.69,1968.75,1010.00,0
5851,27.42,24.93,24.12,25.17,1,276.98,1993.92,1010.00,0
5852,30.09,25.70,25.81,23.96,1,278.14,2017.88,1010.00,0
5853,34.38,26.55,24.69,24.18,1,277.56,2042.06,1010.00,0
5854,31.23,23.56,25.60,23.23,1,278.16,2065.29,1010.00,0
5855,22.32,21.72,25.59,23.54,1,277.81,2088.82,1010.00,0
5856,22.28,21.40,25.23,24.04,1,277.45,2112.86,1010.00,0
5857,28.58,23.86,25.25,23.78,1,277.44,2136.63,1010.00,0
5858,28.01,22.75,26.41,26.57,1,277.41,2163.21,1010.00,0
5859,30.60,26.24,26.81,25.06,1,276.10,2188.27,1010.00,0
5860,29.63,25.18,25.66,23.75,1,274.22,2212.02,1010.00,0
5861,27.49,24.31,23.78,23.89,1,273.41,2235.91,1010.00,0
5862,28.96,23.08,22.91,24.42,1,274.59,2260.33,1010.00,0
5863,27.87,22.37,22.87,24.36,1,276.85,2284.70,1010.00,0
5864,26.68,24.11,24.14,22.34,1,279.39,2307.03,1010.00,0
5865,20.34,17.93,25.85,23.39,1,280.78,2330.42,1010.00,0
5866,16.85,15.03,26.56,22.75,1,280.42,2353.17,1010.00,0
5867,17.46,19.01,25.90,21.18,1,279.24,2374.35,1010.00,0
5868,20.46,18.45,24.42,20.81,1,278.68,2395.16,1010.00,0
5869,23.36,18.72,25.11,20.63,1,279.69,2415.78,1010.00,0
5870,28.17,23.04,27.09,22.78,14,287.09,2151.47,887.45,1
5871,29.52,21.18,26.49,24.23,13,290.45,1885.25,896.32,1
5872,31.13,25.49,24.64,21.07,12,296.20,1610.13,905.29,1
5873,29.30,29.16,26.00,23.50,11,297.79,1335.84,914.34,1
5874,26.60,24.03,24.28,24.79,10,295.49,1065.15,923.48,1
5875,33.37,24.10,26.51,25.63,9,298.60,792.17,932.72,1
5876,36.87,31.05,25.04,26.16,8,301.96,516.37,942.05,1
5877,41.20,33.84,24.15,27.00,7,298.00,245.38,951.47,1
5878,36.39,27.19,24.46,26.29,6,290.57,271.66,960.98,0
5879,35.56,26.18,25.10,25.05,5,289.71,7.01,970.59,1
5880,38.33,31.30,25.71,23.79,4,289.88,30.79,980.30,0
5881,38.13,31.30,27.26,22.70,3,284.44,53.49,990.10,0
5882,37.50,29.00,26.28,25.67,2,278.45,79.17,1000.00,0
5883,37.24,28.36,25.47,27.53,1,274.40,106.69,1010.00,0
5884,38.36,33.06,25.26,29.11,1,273.82,135.80,1010.00,0
5885,36.04,26.44,25.30,28.36,1,273.41,164.16,1010.00,0
5886,32.94,27.73,26.13,27.46,1,272.92,191.61,1010.00,0
5887,30.81,23.63,24.25,30.06,1,271.46,221.67,1010.00,0
5888,29.20,19.97,25.53,27.23,1,271.93,248.90,1010.00,0
